,Fiyat,Mahalle,İlan Güncelleme Tarihi,Tipi,Net Metrekare,Brüt Metrekare,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Krediye Uygunluk,Tapu Durumu,Site İçerisinde,Eşya Durumu,Takas,Banyo Sayısı,WC Sayısı,Binanın Yaşı Num,Bulunduğu Kat Num,Salon Sayısı,Oda Sayısı Num,Toplam Oda Sayısı
118,1300000.0,Kızılay Mahallesi,2025-11-03,Daire,37.0,55.0,1.0,Isıtma Yok,Boş,Bilinmiyor,Hisseli Tapu,Hayır,,,1.0,,25.0,0,1.0,1.0,2.0
119,13000000.0,Egemenlik Mahallesi,2025-11-11,Müstakil Ev,750.0,800.0,3.0,Sobalı,Kiracı Oturuyor,Bilinmiyor,Arsa Tapulu,Hayır,,Yok,1.0,,25.0,0,1.0,2.0,3.0
120,7750000.0,Erzene Mahallesi,2025-11-06,Daire,61.0,86.0,5.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,,1.0,1.0,0.0,2,1.0,2.0,3.0
121,4650000.0,Atatürk Mahallesi,2025-11-01,Daire,98.0,100.0,2.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,,,1.0,,25.0,2,1.0,3.0,4.0
122,4000000.0,Kazımdirik Mahallesi,2025-11-05,Daire,95.0,110.0,4.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat İrtifakı,Hayır,,Var,1.0,,25.0,4,1.0,3.0,4.0
123,3750000.0,Barbaros Mahallesi,2025-11-26,Daire,30.0,35.0,36.0,Merkezi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Evet,,,1.0,,4.0,1,0.0,1.0,1.0
124,3900000.0,Kızılay Mahallesi,2025-11-06,Daire,47.0,58.0,5.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Var,1.0,1.0,4.0,-2,1.0,1.0,2.0
125,6600000.0,Çınar Mahallesi,2025-11-26,Müstakil Ev,100.0,107.0,3.0,Sobalı,Kiracı Oturuyor,Krediye Uygun,Müstakil Tapulu,Hayır,Boş,Yok,1.0,,25.0,0,1.0,2.0,3.0
126,8600000.0,Erzene Mahallesi,2025-11-08,Daire,88.0,98.0,5.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Eşyalı,Yok,2.0,,3.0,4,1.0,2.0,3.0
127,5700000.0,Mevlana Mahallesi,2025-11-18,Daire,98.0,110.0,2.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Kat İrtifakı,Hayır,Boş,Yok,1.0,,7.0,1,1.0,3.0,4.0
128,7750000.0,Kazımdirik Mahallesi,2025-10-30,Daire,150.0,170.0,8.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,2.0,,25.0,2,1.0,4.0,5.0
129,2000000.0,Kızılay Mahallesi,2025-11-26,Daire,24.0,45.0,2.0,Isıtma Yok,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Var,1.0,,2.0,0,1.0,0.0,1.0
130,4250000.0,Kemalpaşa Mahallesi,2025-11-08,Daire,135.0,145.0,5.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Var,2.0,,25.0,4,1.0,3.0,4.0
131,4395000.0,Kemalpaşa Mahallesi,2025-11-13,Daire,56.0,62.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,0.0,1,1.0,2.0,3.0
132,12000000.0,Ergene Mahallesi,2025-11-24,Bina,149.0,165.0,3.0,Kombi Doğalgaz,Boş,Bilinmiyor,Müstakil Tapulu,Hayır,Boş,Yok,0.0,,25.0,0,1.0,2.0,3.0
133,5950000.0,Erzene Mahallesi,2025-11-27,Daire,127.0,135.0,6.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,,Yok,1.0,,25.0,5,1.0,3.0,4.0
134,5000000.0,Yakaköy Mahallesi,2025-11-09,Müstakil Ev,90.0,500.0,1.0,Sobalı,Boş,Krediye Uygun Değil,Hisseli Tapu,Hayır,Eşyalı,Var,1.0,,2.0,0,1.0,2.0,3.0
135,10900000.0,Rafet Paşa Mahallesi,2025-11-27,Daire,145.0,183.0,16.0,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun,Kat İrtifakı,Hayır,,Yok,2.0,,25.0,6,1.0,3.0,4.0
136,3900000.0,Kazımdirik Mahallesi,2025-11-19,Daire,30.0,45.0,5.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat İrtifakı,Hayır,,Yok,1.0,,25.0,3,1.0,1.0,2.0
137,8250000.0,Kazımdirik Mahallesi,2025-11-10,Daire,46.0,58.0,28.0,Merkezi (Pay Ölçer),Kiracı Oturuyor,Bilinmiyor,Kat Mülkiyeti,Hayır,,Yok,1.0,,25.0,2,1.0,1.0,2.0
138,8750000.0,Kazımdirik Mahallesi,2025-11-18,Daire,80.0,85.0,6.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Eşyalı,Yok,1.0,,25.0,2,1.0,2.0,3.0
139,4750000.0,Tuna Mahallesi,2025-11-20,Bina,360.0,361.0,2.0,Klimalı,Boş,Bilinmiyor,Müstakil Tapulu,Hayır,,Yok,0.0,,25.0,0,1.0,3.0,4.0
140,1800000.0,Merkez Mahallesi,2025-11-27,Müstakil Ev,120.0,130.0,1.0,Klimalı,Kiracı Oturuyor,Krediye Uygun,Müstakil Tapulu,Hayır,Boş,Yok,1.0,1.0,25.0,0,1.0,2.0,3.0
141,5175000.0,Kazımdirik Mahallesi,2025-11-03,Daire,45.0,60.0,7.0,VRV,Boş,Krediye Uygun,Kat İrtifakı,Evet,Eşyalı,Yok,1.0,,7.0,6,1.0,1.0,2.0
142,3700000.0,Koşukavak Mahallesi,2025-11-03,Daire,120.0,149.0,3.0,Isıtma Yok,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,25.0,0,1.0,3.0,4.0
143,5950000.0,Erzene Mahallesi,2025-11-27,Daire,145.0,150.0,7.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat İrtifakı,Hayır,,Yok,1.0,,25.0,7,1.0,4.0,5.0
144,4600000.0,Yıldırım Beyazıt Mahallesi,2025-11-14,Müstakil Ev,100.0,111.0,3.0,Klimalı,Kiracı Oturuyor,Bilinmiyor,Müstakil Tapulu,Hayır,,,1.0,,18.0,0,1.0,3.0,4.0
145,3695000.0,Kazımdirik Mahallesi,2025-11-21,Daire,87.0,105.0,4.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,25.0,4,1.0,2.0,3.0
146,4190000.0,Koşukavak Mahallesi,2025-11-20,Daire,41.0,58.0,24.0,Merkezi (Pay Ölçer),Kiracı Oturuyor,Bilinmiyor,Kat İrtifakı,Hayır,,Var,1.0,,1.0,12,1.0,1.0,2.0
147,5250000.0,Kızılay Mahallesi,2025-11-22,Daire,125.0,135.0,3.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,25.0,3,1.0,2.0,3.0
148,10600000.0,İnönü Mahallesi,2025-11-14,Daire,155.0,165.0,3.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,Var,2.0,,25.0,3,1.0,3.0,4.0
149,4800000.0,Erzene Mahallesi,2025-10-30,Daire,85.0,90.0,6.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Eşyalı,Yok,2.0,,13.0,0,1.0,2.0,3.0
150,4500000.0,Kızılay Mahallesi,2025-11-27,Daire,75.0,80.0,2.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,0.0,0,1.0,2.0,3.0
151,6800000.0,Yeşilova Mahallesi,2025-10-24,Daire,80.0,90.0,9.0,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun,Kat İrtifakı,Evet,Boş,Yok,2.0,,13.0,3,1.0,2.0,3.0
152,3750000.0,Kızılay Mahallesi,2025-11-27,Daire,55.0,60.0,1.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,0.0,1,1.0,1.0,2.0
153,3650000.0,Atatürk Mahallesi,2025-10-30,Daire,75.0,85.0,5.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat İrtifakı,Evet,Boş,Var,1.0,,18.0,0,1.0,2.0,3.0
154,5750000.0,Doğanlar Mahallesi,2025-10-09,Daire,80.0,95.0,9.0,Merkezi (Pay Ölçer),Mülk Sahibi Oturuyor,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,7.0,5,1.0,2.0,3.0
155,6450000.0,Yeşilova Mahallesi,2025-11-19,Daire,100.0,115.0,9.0,Merkezi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Evet,Boş,Yok,2.0,2.0,7.0,1,1.0,2.0,3.0
156,25500000.0,Atatürk Mahallesi,2025-10-18,Villa,120.0,150.0,3.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Müstakil Tapulu,Hayır,Boş,Yok,2.0,,3.0,0,1.0,4.0,5.0
157,3300000.0,Yeşilova Mahallesi,,Daire,48.0,57.0,47.0,Merkezi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Evet,,,1.0,,7.0,8,1.0,1.0,2.0
158,7500000.0,Çınar Mahallesi,2025-10-16,Bina,95.0,109.0,2.0,Kombi Doğalgaz,Boş,Krediye Uygun Değil,Müstakil Tapulu,Hayır,,Var,3.0,,25.0,0,3.0,6.0,9.0
159,7750000.0,Kazımdirik Mahallesi,2025-10-24,Daire,65.0,70.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,0.0,4,1.0,2.0,3.0
160,4500000.0,İnönü Mahallesi,2025-10-22,Daire,130.0,140.0,6.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,,Yok,2.0,,13.0,-1,1.0,2.0,3.0
161,3940000.0,Kızılay Mahallesi,,Daire,85.0,90.0,5.0,Isıtma Yok,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,0.0,0,1.0,2.0,3.0
162,10750000.0,Atatürk Mahallesi,2025-11-25,Bina,200.0,300.0,2.0,Kombi Doğalgaz,Boş,Bilinmiyor,Arsa Tapulu,Hayır,Boş,Var,2.0,2.0,25.0,0,2.0,6.0,8.0
163,4750000.0,Barbaros Mahallesi,2025-10-07,Daire,70.0,75.0,11.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,0.0,3,1.0,2.0,3.0
164,4250000.0,Kızılay Mahallesi,2025-10-18,Daire,75.0,80.0,2.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,0.0,1,1.0,2.0,3.0
165,6250000.0,Kazımdirik Mahallesi,2025-11-03,Daire,40.0,50.0,9.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Kat Mülkiyeti,Evet,Eşyalı,Yok,1.0,,4.0,3,1.0,1.0,2.0
166,3290000.0,Yeşilova Mahallesi,2025-11-20,Daire,50.0,62.0,9.0,Isıtma Yok,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,1.0,7.0,6,1.0,1.0,2.0
167,5000000.0,Ergene Mahallesi,,Daire,128.0,140.0,8.0,Merkezi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Evet,,,1.0,,25.0,7,1.0,3.0,4.0
168,4260000.0,Rafet Paşa Mahallesi,2025-10-13,Daire,100.0,120.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,25.0,1,1.0,2.0,3.0
169,14000000.0,Atatürk Mahallesi,2025-10-13,Villa,110.0,210.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Var,2.0,,0.0,0,1.0,3.0,4.0
170,2990000.0,Barbaros Mahallesi,2025-10-09,Daire,28.0,40.0,30.0,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Evet,Eşyalı,Yok,1.0,,4.0,17,1.0,0.0,1.0
171,4200000.0,Yeşilova Mahallesi,,Daire,69.0,86.0,45.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Kat İrtifakı,Evet,,,2.0,,7.0,8,1.0,2.0,3.0
172,10000000.0,Yeşilova Mahallesi,,Daire,115.0,140.0,45.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Kat İrtifakı,Evet,,,2.0,,7.0,25,1.0,3.0,4.0
173,5500000.0,Kazımdirik Mahallesi,2025-11-27,Daire,90.0,105.0,8.0,Klimalı,Boş,Krediye Uygun,Kat Mülkiyeti,Evet,Eşyalı,Yok,1.0,,0.0,0,1.0,2.0,3.0
174,3350000.0,Doğanlar Mahallesi,2025-10-04,Daire,90.0,95.0,3.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Var,1.0,,18.0,3,1.0,2.0,3.0
175,4950000.0,Barbaros Mahallesi,,Daire,51.0,68.0,30.0,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Evet,Eşyalı,Yok,1.0,,7.0,30,1.0,1.0,2.0
176,4600000.0,Yakaköy Mahallesi,2025-10-08,Müstakil Ev,140.0,150.0,2.0,Sobalı,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Müstakil Tapulu,Hayır,Boş,Yok,1.0,,2.0,0,1.0,4.0,5.0
177,7350000.0,Mevlana Mahallesi,2025-10-10,Daire,120.0,130.0,7.0,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Evet,Boş,Yok,2.0,,7.0,7,1.0,3.0,4.0
178,6150000.0,Ergene Mahallesi,2025-10-09,Daire,70.0,75.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,7.0,4,1.0,2.0,3.0
179,4500000.0,Kazımdirik Mahallesi,2025-10-05,Daire,100.0,110.0,7.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,,1.0,,25.0,6,1.0,3.0,4.0
180,3750000.0,Atatürk Mahallesi,2025-10-22,Daire,50.0,55.0,4.0,Isıtma Yok,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,,Var,1.0,,0.0,2,1.0,1.0,2.0
181,3900000.0,Yakaköy Mahallesi,2025-10-08,Müstakil Ev,140.0,150.0,2.0,Sobalı,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Hisseli Tapu,Hayır,Eşyalı,Var,2.0,,2.0,0,1.0,3.0,4.0
182,8500000.0,Erzene Mahallesi,2025-10-10,Daire,110.0,135.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Eşyalı,Var,1.0,,25.0,0,1.0,3.0,4.0
183,15500000.0,Çiçekli Mahallesi,2025-10-21,Villa,225.0,250.0,2.0,Klimalı,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Arsa Tapulu,Hayır,Boş,Yok,2.0,2.0,7.0,0,2.0,5.0,7.0
184,3500000.0,Mevlana Mahallesi,2025-10-08,Daire,65.0,70.0,3.0,Klimalı,Kiracı Oturuyor,Krediye Uygun,Kat İrtifakı,Hayır,Eşyalı,Var,1.0,,7.0,2,1.0,2.0,3.0
185,3300000.0,Mevlana Mahallesi,2025-11-15,Daire,45.0,50.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,0.0,2,1.0,1.0,2.0
186,1575000.0,Gürpınar Mahallesi,2025-10-08,Daire,90.0,110.0,4.0,Klimalı,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Arsa Tapulu,Hayır,Boş,Yok,1.0,,18.0,0,1.0,2.0,3.0
187,2750000.0,Ergene Mahallesi,2025-10-13,Daire,72.0,85.0,5.0,Isıtma Yok,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,,,1.0,1.0,25.0,0,1.0,2.0,3.0
188,2250000.0,Gürpınar Mahallesi,2025-11-27,Daire,70.0,100.0,2.0,Isıtma Yok,Boş,Bilinmiyor,Kat İrtifakı,Hayır,Boş,Yok,1.0,,25.0,2,1.0,1.0,2.0
189,2950000.0,Erzene Mahallesi,2025-10-01,Daire,60.0,65.0,4.0,Klimalı,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Var,1.0,,25.0,2,1.0,2.0,3.0
190,2990000.0,Zafer Mahallesi,2025-11-03,Daire,70.0,88.0,1.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,25.0,1,1.0,2.0,3.0
191,4250000.0,Ergene Mahallesi,2025-11-28,Daire,90.0,105.0,4.0,Isıtma Yok,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Var,1.0,,25.0,2,1.0,3.0,4.0
192,19500000.0,Atatürk Mahallesi,,Villa,252.0,270.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,3.0,,25.0,0,2.0,7.0,9.0
193,3600000.0,Yeşilova Mahallesi,,Daire,48.0,55.0,30.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Kat İrtifakı,Evet,Boş,Yok,1.0,,7.0,25,1.0,1.0,2.0
194,1600000.0,Serintepe Mahallesi,2025-11-06,Daire,68.0,71.0,3.0,Isıtma Yok,Boş,Krediye Uygun Değil,Hisseli Tapu,Hayır,Boş,Yok,1.0,,25.0,0,1.0,2.0,3.0
195,10500000.0,Yeşilova Mahallesi,2025-11-23,Daire,150.0,165.0,4.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,2.0,,18.0,1,1.0,4.0,5.0
196,8500000.0,Erzene Mahallesi,2025-10-10,Daire,120.0,135.0,5.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,7.0,5,1.0,3.0,4.0
197,4590000.0,Rafet Paşa Mahallesi,,Daire,36.0,60.0,25.0,VRV,Boş,Krediye Uygun,Kat İrtifakı,Evet,Boş,Yok,1.0,,3.0,7,1.0,1.0,2.0
198,2550000.0,Yakaköy Mahallesi,2025-10-19,Müstakil Ev,100.0,345.0,1.0,Klimalı,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Hisseli Tapu,Hayır,Boş,Yok,1.0,,7.0,0,1.0,2.0,3.0
199,7750000.0,Gürpınar Mahallesi,2025-10-27,Daire,94.0,104.0,3.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,2.0,13.0,3,1.0,1.0,2.0
200,11200000.0,Atatürk Mahallesi,2025-10-19,Müstakil Ev,140.0,165.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Var,2.0,,0.0,0,1.0,4.0,5.0
201,4750000.0,Atatürk Mahallesi,2025-11-29,Daire,110.0,120.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kooperatiften Tapu,Evet,,,1.0,,25.0,2,1.0,3.0,4.0
202,20500000.0,Yeşilova Mahallesi,2025-10-10,Daire,150.0,170.0,24.0,Yerden Isıtma,Boş,Krediye Uygun,Kat Mülkiyeti,Evet,Eşyalı,Yok,2.0,,0.0,12,1.0,3.0,4.0
203,2750000.0,Tuna Mahallesi,2025-11-07,Daire,90.0,95.0,3.0,Isıtma Yok,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,25.0,1,1.0,2.0,3.0
204,15500000.0,Çiçekli Mahallesi,2025-10-09,Müstakil Ev,225.0,250.0,2.0,Klimalı,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Hisseli Tapu,Hayır,Boş,Yok,2.0,,7.0,0,2.0,5.0,7.0
205,3800000.0,Mevlana Mahallesi,2025-10-17,Daire,130.0,135.0,3.0,Isıtma Yok,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,25.0,2,1.0,3.0,4.0
206,11000000.0,Kazımdirik Mahallesi,2025-10-12,Daire,45.0,140.0,28.0,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Evet,Eşyalı,Yok,1.0,,7.0,20,1.0,1.0,2.0
207,20785000.0,Erzene Mahallesi,2025-10-08,Daire,118.0,152.0,4.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Kat İrtifakı,Evet,Boş,Var,2.0,,0.0,2,1.0,3.0,4.0
208,4400000.0,Atatürk Mahallesi,2025-10-16,Daire,100.0,109.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,25.0,4,1.0,2.0,3.0
209,5400000.0,Erzene Mahallesi,2025-10-09,Daire,62.0,80.0,5.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,,1.0,,13.0,4,1.0,2.0,3.0
210,4000000.0,Evka 4 Mahallesi,2025-11-20,Daire,95.0,98.0,8.0,Isıtma Yok,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,,1.0,,25.0,3,1.0,3.0,4.0
211,10900000.0,Atatürk Mahallesi,2025-10-05,Müstakil Ev,260.0,320.0,2.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,2.0,,25.0,0,2.0,6.0,8.0
212,5990000.0,Yeşilova Mahallesi,2025-10-18,Daire,45.0,65.0,9.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat İrtifakı,Evet,Boş,Yok,1.0,,3.0,3,1.0,1.0,2.0
213,3850000.0,Evka 4 Mahallesi,2025-10-14,Daire,100.0,110.0,9.0,Kombi Doğalgaz,Boş,Krediye Uygun Değil,Kat İrtifakı,Hayır,Boş,Yok,1.0,,25.0,1,1.0,3.0,4.0
214,4950000.0,Kızılay Mahallesi,2025-10-23,Daire,100.0,120.0,4.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat İrtifakı,Hayır,,,1.0,,25.0,4,1.0,3.0,4.0
215,6250000.0,İnönü Mahallesi,2025-10-19,Daire,120.0,180.0,3.0,Kombi Doğalgaz,Boş,Bilinmiyor,Kat Mülkiyeti,Hayır,,,2.0,,7.0,0,1.0,3.0,4.0
216,3150000.0,Kızılay Mahallesi,2025-10-19,Daire,40.0,50.0,2.0,Klimalı,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Eşyalı,Var,1.0,,7.0,2,1.0,1.0,2.0
217,2500000.0,Kızılay Mahallesi,2025-10-24,Daire,65.0,70.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun Değil,Hisseli Tapu,Hayır,Boş,Yok,1.0,,7.0,4,1.0,1.0,2.0
218,4150000.0,İnönü Mahallesi,2025-11-27,Daire,80.0,85.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,,1.0,1.0,18.0,1,1.0,2.0,3.0
219,9500000.0,Erzene Mahallesi,2025-10-01,Daire,85.0,95.0,5.0,Yerden Isıtma,Boş,Krediye Uygun,Kat İrtifakı,Evet,Boş,Var,2.0,,0.0,2,1.0,1.0,2.0
220,5000000.0,Erzene Mahallesi,2025-11-29,Müstakil Ev,120.0,125.0,20.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kooperatiften Tapu,Evet,Boş,Yok,1.0,1.0,18.0,0,1.0,3.0,4.0
221,13250000.0,Erzene Mahallesi,,Villa,140.0,160.0,2.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Evet,Boş,Var,1.0,,25.0,0,1.0,3.0,4.0
222,16250000.0,Yakaköy Mahallesi,2025-10-10,Müstakil Ev,240.0,630.0,2.0,Klimalı,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Var,2.0,2.0,25.0,0,1.0,4.0,5.0
223,4000000.0,Atatürk Mahallesi,2025-10-09,Daire,70.0,90.0,5.0,Kombi Doğalgaz,Boş,Krediye Uygun Değil,Kat Mülkiyeti,Hayır,Boş,Yok,2.0,,18.0,0,1.0,2.0,3.0
224,5400000.0,Yeşilova Mahallesi,,Daire,69.0,86.0,30.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Kat İrtifakı,Evet,Boş,Yok,2.0,,7.0,25,1.0,2.0,3.0
225,5200000.0,Kazımdirik Mahallesi,2025-11-27,Daire,110.0,115.0,5.0,Merkezi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,2.0,25.0,5,1.0,3.0,4.0
226,6650000.0,Kazımdirik Mahallesi,2025-11-05,Daire,44.0,60.0,10.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Kat Mülkiyeti,Evet,Boş,Yok,1.0,,0.0,1,1.0,1.0,2.0
227,11750000.0,Karacaoğlan Mahallesi,2025-11-26,Daire,110.0,157.0,20.0,Merkezi (Pay Ölçer),Mülk Sahibi Oturuyor,Krediye Uygun,Kat İrtifakı,Evet,Boş,Yok,2.0,,7.0,19,1.0,2.0,3.0
228,3950000.0,Erzene Mahallesi,2025-10-10,Daire,110.0,120.0,7.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,25.0,7,1.0,3.0,4.0
229,3450000.0,Mevlana Mahallesi,2025-11-28,Daire,45.0,50.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,,,1.0,,0.0,0,1.0,1.0,2.0
230,24790000.0,Erzene Mahallesi,2025-10-09,Daire,142.0,185.0,4.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Kat İrtifakı,Evet,Boş,Var,2.0,,0.0,0,1.0,4.0,5.0
231,6750000.0,Kızılay Mahallesi,2025-11-29,Daire,100.0,110.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kooperatiften Tapu,Hayır,,,1.0,,0.0,3,1.0,2.0,3.0
232,8600000.0,Kazımdirik Mahallesi,2025-10-23,Daire,65.0,75.0,7.0,VRV,Boş,Krediye Uygun,Kat İrtifakı,Evet,Eşyalı,Yok,1.0,,4.0,2,1.0,2.0,3.0
233,25000000.0,Mevlana Mahallesi,2025-10-16,Müstakil Ev,900.0,1.0,6.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Hisseli Tapu,Hayır,Boş,Var,2.0,,25.0,0,1.0,2.0,3.0
